foram ordenadas 78444 palavras
ocorrencias de SUSTAIN: 6
ocorrencias de SUSTAINED: 5
ocorrencias de SUSTENANCE: 2
ocorrencias de SWALLOW: 1
ocorrencias de SWALLOWED: 5
ocorrencias de SWAMP: 1
ocorrencias de SWAY: 1
ocorrencias de SWEAR: 8
ocorrencias de SWEET: 23
ocorrencias de SWEETER: 1
ocorrencias de SWEETEST: 1
ocorrencias de SWEETNESS: 3
ocorrencias de SWELL: 1
ocorrencias de SWELLED: 3
ocorrencias de SWELLING: 3
ocorrencias de SWELLS: 1
ocorrencias de SWEPT: 3
ocorrencias de SWIFTER: 1
ocorrencias de SWIFTNESS: 4
ocorrencias de SWIM: 1
ocorrencias de SWIMMING: 1
ocorrencias de SWISS: 4
ocorrencias de SWITZERLAND: 10
ocorrencias de SWORD: 1
ocorrencias de SWORE: 1
ocorrencias de SWORN: 2
ocorrencias de SYMMETRY: 1
ocorrencias de SYMPATHIES: 4
ocorrencias de SYMPATHISE: 4
ocorrencias de SYMPATHISED: 5
ocorrencias de SYMPATHISING: 2
ocorrencias de SYMPATHY: 19
ocorrencias de SYMPTOMS: 3
ocorrencias de SYNDIC: 1
ocorrencias de SYNDICS: 1
ocorrencias de SYNONYMOUS: 1
ocorrencias de SYSTEM: 2
ocorrencias de SYSTEMS: 2
ocorrencias de T: 1
ocorrencias de TABLE: 2
ocorrencias de TACKLE: 1
ocorrencias de TAINTED: 1
ocorrencias de TAKE: 22
ocorrencias de TAKEN: 33
ocorrencias de TAKES: 2
ocorrencias de TAKING: 9
ocorrencias de TALE: 32
ocorrencias de TALENT: 4
ocorrencias de TALENTS: 1
ocorrencias de TALES: 2
ocorrencias de TALK: 3
ocorrencias de TALKED: 5
ocorrencias de TALKING: 2
ocorrencias de TALKS: 1
ocorrencias de TALL: 3
ocorrencias de TAMER: 1
ocorrencias de TANGIBLE: 1
ocorrencias de TAPERS: 1
ocorrencias de TAPPED: 2
ocorrencias de TARDILY: 1
ocorrencias de TARNISH: 1
ocorrencias de TARTARY: 1
ocorrencias de TASK: 19
ocorrencias de TASTE: 5
ocorrencias de TASTED: 2
ocorrencias de TASTES: 3
ocorrencias de TAUGHT: 8
ocorrencias de TAUNT: 1
ocorrencias de TAVERNIER: 1
ocorrencias de TAX: 6
ocorrencias de TAXES: 1
ocorrencias de TAY: 1
ocorrencias de TEACH: 1
ocorrencias de TEACHER: 1
ocorrencias de TEACHERS: 1
ocorrencias de TEAR: 8
ocorrencias de TEARFUL: 1
ocorrencias de TEARING: 2
ocorrencias de TEARS: 32
ocorrencias de TEASED: 1
ocorrencias de TEDIOUS: 4
ocorrencias de TEETH: 8
ocorrencias de TELESCOPES: 1
ocorrencias de TELL: 11
ocorrencias de TEMPER: 6
ocorrencias de TEMPERATURE: 2
ocorrencias de TEMPEST: 4
ocorrencias de TEMPLE: 1
ocorrencias de TEMPLES: 1
ocorrencias de TEMPORARY: 2
ocorrencias de TEMPTATION: 3
ocorrencias de TEMPTED: 4
ocorrencias de TEN: 9
ocorrencias de TEND: 1
ocorrencias de TENDED: 1
ocorrencias de TENDENCY: 1
ocorrencias de TENDER: 1
ocorrencias de TENDEREST: 2
ocorrencias de TENDERLY: 5
ocorrencias de TENDERNESS: 4
ocorrencias de TENEMENT: 1
ocorrencias de TENETS: 1
ocorrencias de TENFOLD: 1
ocorrencias de TENTH: 1
ocorrencias de TERM: 1
ocorrencias de TERMINATE: 1
ocorrencias de TERMINATED: 1
ocorrencias de TERMINATION: 1
ocorrencias de TERMS: 29
ocorrencias de TERRIBLE: 10
ocorrencias de TERRIBLY: 2
ocorrencias de TERRIFIC: 7
ocorrencias de TERRIFICALLY: 1
ocorrencias de TERRIFIED: 2
ocorrencias de TERROR: 10
ocorrencias de TERRORS: 1
ocorrencias de TERTIARY: 1
ocorrencias de TESTIFY: 1
ocorrencias de TESTIMONIES: 1
ocorrencias de TESTIMONY: 1
ocorrencias de TEXTURE: 1
ocorrencias de TH: 17
ocorrencias de THAMES: 1
ocorrencias de THAN: 112
ocorrencias de THANK: 8
ocorrencias de THANKED: 4
ocorrencias de THANKFULNESS: 1
ocorrencias de THANKS: 3
ocorrencias de THAT: 1033
ocorrencias de THATCH: 1
ocorrencias de THE: 4371
ocorrencias de THEE: 10
ocorrencias de THEIR: 186
ocorrencias de THEIRS: 4
ocorrencias de THEM: 127
ocorrencias de THEME: 1
ocorrencias de THEMSELVES: 12
ocorrencias de THEN: 109
ocorrencias de THENCE: 3
ocorrencias de THENCEFORTH: 2
ocorrencias de THEORIES: 1
ocorrencias de THEORY: 4
ocorrencias de THERE: 83
ocorrencias de THEREFORE: 37
ocorrencias de THESE: 157
ocorrencias de THESEUS: 1
ocorrencias de THEY: 213
ocorrencias de THICK: 7
ocorrencias de THICKENED: 1
ocorrencias de THICKLY: 1
ocorrencias de THIN: 4
ocorrencias de THINE: 3
ocorrencias de THING: 11
ocorrencias de THINGS: 11
ocorrencias de THINK: 29
ocorrencias de THINKING: 2
ocorrencias de THINKS: 1
ocorrencias de THINNER: 1
ocorrencias de THIRD: 2
ocorrencias de THIRST: 14
ocorrencias de THIRSTED: 2
ocorrencias de THIRSTING: 1
ocorrencias de THIRTEEN: 1
ocorrencias de THIRTY: 1
ocorrencias de THIS: 449
ocorrencias de THITHER: 1
ocorrencias de THOMAS: 2
ocorrencias de THONON: 1
ocorrencias de THOSE: 92
ocorrencias de THOU: 14
ocorrencias de THOUGHT: 74
ocorrencias de THOUGHTFUL: 1
ocorrencias de THOUGHTFULNESS: 1
ocorrencias de THOUGHTLESSLY: 1
ocorrencias de THOUGHTS: 38
ocorrencias de THOUSAND: 27
ocorrencias de THOUSANDS: 3
ocorrencias de THOUSANDTH: 1
ocorrencias de THREAT: 7
ocorrencias de THREATEN: 1
ocorrencias de THREATENED: 5
ocorrencias de THREATENING: 1
ocorrencias de THREATS: 4
ocorrencias de THREE: 11
ocorrencias de THRESHOLD: 1
ocorrencias de THREW: 13
ocorrencias de THRICE: 1
ocorrencias de THRILL: 2
ocorrencias de THROAT: 3
ocorrencias de THROATS: 1
ocorrencias de THROBBINGS: 1
ocorrencias de THROUGH: 49
ocorrencias de THROUGHOUT: 1
ocorrencias de THROW: 4
ocorrencias de THROWING: 2
ocorrencias de THROWN: 9
ocorrencias de THRUSH: 2
ocorrencias de THRUST: 2
ocorrencias de THUNDER: 8
ocorrencias de THUNDERS: 1
ocorrencias de THUNDERSTORM: 1
ocorrencias de THURSDAY: 1
ocorrencias de THUS: 66
ocorrencias de THY: 18
ocorrencias de THYSELF: 1
ocorrencias de TIDE: 2
ocorrencias de TIDINGS: 2
ocorrencias de TIE: 1
ocorrencias de TIES: 5
ocorrencias de TILBURY: 1
ocorrencias de TILL: 2
ocorrencias de TIME: 98
ocorrencias de TIMES: 11
ocorrencias de TIMID: 1
ocorrencias de TIMOROUS: 1
ocorrencias de TINGED: 2
ocorrencias de TINGLE: 1
ocorrencias de TINGLING: 2
ocorrencias de TINTERN: 1
ocorrencias de TITLE: 2
ocorrencias de TM: 57
ocorrencias de TO: 2174
ocorrencias de TODAY: 2
ocorrencias de TOGETHER: 9
ocorrencias de TOIL: 7
ocorrencias de TOILED: 1
ocorrencias de TOILS: 8
ocorrencias de TOILSOME: 1
ocorrencias de TOKENS: 1
ocorrencias de TOLD: 14
ocorrencias de TOLERABLE: 1
ocorrencias de TOLERABLY: 1
ocorrencias de TOLERATED: 1
ocorrencias de TOMB: 3
ocorrencias de TOMORROW: 2
ocorrencias de TONE: 3
ocorrencias de TONED: 1
ocorrencias de TONES: 3
ocorrencias de TONGUE: 1
ocorrencias de TONGUES: 1
ocorrencias de TOO: 30
ocorrencias de TOOK: 36
ocorrencias de TOOLS: 3
ocorrencias de TOP: 3
ocorrencias de TOPIC: 1
ocorrencias de TORCH: 1
ocorrencias de TORCHES: 1
ocorrencias de TORE: 5
ocorrencias de TORMENT: 4
ocorrencias de TORMENTED: 5
ocorrencias de TORMENTING: 2
ocorrencias de TORMENTOR: 1
ocorrencias de TORMENTS: 3
ocorrencias de TORN: 5
ocorrencias de TORPOR: 2
ocorrencias de TORRENT: 2
ocorrencias de TORRENTS: 2
ocorrencias de TORTURE: 12
ocorrencias de TORTURED: 4
ocorrencias de TORTURER: 1
ocorrencias de TORTURES: 5
ocorrencias de TORTURING: 1
ocorrencias de TOTAL: 1
ocorrencias de TOTALLY: 3
ocorrencias de TOUCH: 1
ocorrencias de TOUCHED: 5
ocorrencias de TOUCHING: 2
ocorrencias de TOUR: 4
ocorrencias de TOWARD: 3
ocorrencias de TOWARDS: 94
ocorrencias de TOWER: 1
ocorrencias de TOWERED: 1
ocorrencias de TOWERING: 1
ocorrencias de TOWERS: 1
ocorrencias de TOWN: 26
ocorrencias de TOWNS: 4
ocorrencias de TRACE: 9
ocorrencias de TRACED: 1
ocorrencias de TRACES: 2
ocorrencias de TRACING: 1
ocorrencias de TRACK: 3
ocorrencias de TRADE: 2
ocorrencias de TRADEMARK: 11
ocorrencias de TRADER: 1
ocorrencias de TRAGEDY: 1
ocorrencias de TRAIN: 6
ocorrencias de TRAINED: 1
ocorrencias de TRAINS: 1
ocorrencias de TRAIT: 2
ocorrencias de TRAITOR: 1
ocorrencias de TRAMPLE: 2
ocorrencias de TRAMPLED: 1
ocorrencias de TRANCE: 1
ocorrencias de TRANQUIL: 7
ocorrencias de TRANQUILLISE: 1
ocorrencias de TRANQUILLISED: 1
ocorrencias de TRANQUILLITY: 14
ocorrencias de TRANQUILLY: 1
ocorrencias de TRANSACTED: 1
ocorrencias de TRANSACTION: 1
ocorrencias de TRANSCENDENT: 1
ocorrencias de TRANSCRIBE: 1
ocorrencias de TRANSCRIPTION: 1
ocorrencias de TRANSFER: 1
ocorrencias de TRANSITORY: 4
ocorrencias de TRANSMIT: 1
ocorrencias de TRANSMUTED: 1
ocorrencias de TRANSPARENT: 1
ocorrencias de TRANSPORT: 1
ocorrencias de TRANSPORTED: 4
ocorrencias de TRANSVERSELY: 1
ocorrencias de TRASH: 1
ocorrencias de TRAVEL: 4
ocorrencias de TRAVELLED: 6
ocorrencias de TRAVELLER: 5
ocorrencias de TRAVELLERS: 2
ocorrencias de TRAVELLING: 1
ocorrencias de TRAVELS: 4
ocorrencias de TRAVERSE: 2
ocorrencias de TRAVERSED: 6
ocorrencias de TRAVERSING: 1
ocorrencias de TREACHEROUS: 1
ocorrencias de TREACHERY: 2
ocorrencias de TREAD: 3
ocorrencias de TREADING: 1
ocorrencias de TREASURE: 2
ocorrencias de TREASURES: 3
ocorrencias de TREATED: 1
ocorrencias de TREATING: 1
ocorrencias de TREATMENT: 5
ocorrencias de TREBLE: 1
ocorrencias de TREE: 5
ocorrencias de TREES: 20
ocorrencias de TREMBLE: 6
ocorrencias de TREMBLED: 11
ocorrencias de TREMBLING: 6
ocorrencias de TREMENDOUS: 7
ocorrencias de TREMULOUS: 1
ocorrencias de TRIAL: 10
ocorrencias de TRIALS: 1
ocorrencias de TRIBUTE: 2
ocorrencias de TRICKLE: 1
ocorrencias de TRICKLING: 1
ocorrencias de TRIED: 14
ocorrencias de TRIFLED: 1
ocorrencias de TRIFLING: 2
ocorrencias de TRIUMPH: 6
ocorrencias de TRIUMPHANT: 1
ocorrencias de TRIUMPHANTLY: 1
ocorrencias de TRIUMPHED: 2
ocorrencias de TROD: 1
ocorrencias de TROUBLE: 3
ocorrencias de TROUBLED: 7
ocorrencias de TRUCE: 1
ocorrencias de TRUE: 21
ocorrencias de TRUEST: 1
ocorrencias de TRULY: 5
ocorrencias de TRUST: 6
ocorrencias de TRUTH: 14
ocorrencias de TRY: 4
ocorrencias de TUMULT: 4
ocorrencias de TUMULTUOUS: 3
ocorrencias de TURBULENCE: 1
ocorrencias de TURK: 10
ocorrencias de TURKEY: 2
ocorrencias de TURKISH: 2
ocorrencias de TURKS: 1
ocorrencias de TURMOIL: 1
ocorrencias de TURN: 12
ocorrencias de TURNED: 24
ocorrencias de TURNING: 7
ocorrencias de TURNKEYS: 2
ocorrencias de TURNS: 2
ocorrencias de TUTORED: 1
ocorrencias de TWELVE: 1
ocorrencias de TWENTY: 5
ocorrencias de TWICE: 2
ocorrencias de TWINKLING: 1
ocorrencias de TWO: 38
ocorrencias de TXT: 1
ocorrencias de TYPE: 2
ocorrencias de TYPES: 1
ocorrencias de TYRANNICAL: 1
ocorrencias de TYRANNY: 1
ocorrencias de TYRANT: 1
ocorrencias de TYRANTS: 1
ocorrencias de TYROS: 1
ocorrencias de U: 3
ocorrencias de UGLINESS: 2
ocorrencias de UGLY: 4
ocorrencias de ULTIMATELY: 2
ocorrencias de UNABATED: 1
ocorrencias de UNABLE: 22
ocorrencias de UNACCOUNTABLE: 1
ocorrencias de UNACQUAINTED: 4
ocorrencias de UNADEPT: 1
ocorrencias de UNALLIED: 1
ocorrencias de UNALTERABLE: 1
ocorrencias de UNAVOIDABLE: 1
ocorrencias de UNBELIEF: 1
ocorrencias de UNBENDING: 1
ocorrencias de UNBORROW: 1
ocorrencias de UNBOUNDED: 3
ocorrencias de UNBRIDLED: 1
ocorrencias de UNCEASING: 1
ocorrencias de UNCERTAIN: 3
ocorrencias de UNCHAINED: 1
ocorrencias de UNCHECKED: 2
ocorrencias de UNCLE: 10
ocorrencias de UNCOMMON: 3
ocorrencias de UNCOMMONLY: 1
ocorrencias de UNCONSCIOUS: 2
ocorrencias de UNCONTROLLABLE: 2
ocorrencias de UNCONTROLLABLY: 1
ocorrencias de UNCOUTH: 3
ocorrencias de UNCOVERED: 1
ocorrencias de UNDECEIVE: 1
ocorrencias de UNDECEIVING: 1
ocorrencias de UNDER: 32
ocorrencias de UNDERGO: 1
ocorrencias de UNDERGONE: 1
ocorrencias de UNDERSTAND: 17
ocorrencias de UNDERSTANDING: 5
ocorrencias de UNDERSTOOD: 14
ocorrencias de UNDERTAKE: 4
ocorrencias de UNDERTAKING: 13
ocorrencias de UNDERWENT: 1
ocorrencias de UNDERWOOD: 1
ocorrencias de UNDISCOVERED: 2
ocorrencias de UNDISTURBED: 3
ocorrencias de UNDIVIDED: 1
ocorrencias de UNDOUBTEDLY: 1
ocorrencias de UNDULATIONS: 1
ocorrencias de UNEARTHLY: 3
ocorrencias de UNEASINESS: 2
ocorrencias de UNEASY: 3
ocorrencias de UNEDUCATED: 1
ocorrencias de UNEMPLOYED: 1
ocorrencias de UNENFORCEABILITY: 1
ocorrencias de UNEQUAL: 1
ocorrencias de UNEQUALLED: 1
ocorrencias de UNEVEN: 1
ocorrencias de UNEXAMPLED: 1
ocorrencias de UNEXPECTED: 2
ocorrencias de UNEXPLORED: 2
ocorrencias de UNFAILING: 1
ocorrencias de UNFAIR: 2
ocorrencias de UNFASHIONED: 1
ocorrencias de UNFAVOURABLE: 2
ocorrencias de UNFEELING: 3
ocorrencias de UNFINISHED: 2
ocorrencias de UNFIT: 2
ocorrencias de UNFITNESS: 1
ocorrencias de UNFITTED: 1
ocorrencias de UNFOLD: 1
ocorrencias de UNFOLDED: 2
ocorrencias de UNFOLDING: 2
ocorrencias de UNFORMED: 1
ocorrencias de UNFORTUNATE: 15
ocorrencias de UNFORTUNATELY: 3
ocorrencias de UNFULFILLED: 2
ocorrencias de UNGAZED: 1
ocorrencias de UNGRATITUDE: 1
ocorrencias de UNGUARDED: 2
ocorrencias de UNHALLOWED: 4
ocorrencias de UNHAPPINESS: 4
ocorrencias de UNHAPPY: 19
ocorrencias de UNHEARD: 1
ocorrencias de UNIFORM: 4
ocorrencias de UNINTELLIGIBLE: 1
ocorrencias de UNINTERESTED: 1
ocorrencias de UNINTERESTING: 1
ocorrencias de UNINTERRUPTED: 1
ocorrencias de UNION: 16
ocorrencias de UNITE: 1
ocorrencias de UNITED: 16
ocorrencias de UNIVERSAL: 1
ocorrencias de UNIVERSITY: 7
ocorrencias de UNJUST: 2
ocorrencias de UNJUSTLY: 2
ocorrencias de UNKINDNESS: 1
ocorrencias de UNKNOWN: 7
ocorrencias de UNLAWFUL: 1
ocorrencias de UNLESS: 9
ocorrencias de UNLIKE: 7
ocorrencias de UNLIMITED: 1
ocorrencias de UNLINK: 1
ocorrencias de UNLOCKED: 1
ocorrencias de UNMINGLED: 3
ocorrencias de UNMOLESTED: 1
ocorrencias de UNNATURAL: 3
ocorrencias de UNOBSERVING: 1
ocorrencias de UNPARALLELED: 5
ocorrencias de UNPERCEIVED: 2
ocorrencias de UNPLASTERED: 1
ocorrencias de UNPRACTISED: 1
ocorrencias de UNPREJUDICED: 2
ocorrencias de UNPROTECTED: 2
ocorrencias de UNQUALIFIED: 1
ocorrencias de UNQUENCHED: 1
ocorrencias de UNQUIET: 1
ocorrencias de UNRAVEL: 1
ocorrencias de UNRELAXED: 1
ocorrencias de UNREMITTED: 1
ocorrencias de UNREMITTING: 3
ocorrencias de UNRESERVEDLY: 1
ocorrencias de UNRESTRAINED: 2
ocorrencias de UNSATISFACTORY: 1
ocorrencias de UNSATISFIED: 2
ocorrencias de UNSEEN: 1
ocorrencias de UNSETTLED: 1
ocorrencias de UNSOCIAL: 1
ocorrencias de UNSOFTENED: 1
ocorrencias de UNSOLICITED: 1
ocorrencias de UNSPEAKABLE: 2
ocorrencias de UNSTAINED: 1
ocorrencias de UNSUCCESSFUL: 1
ocorrencias de UNSULLIED: 1
ocorrencias de UNSUPPORTED: 1
ocorrencias de UNSYMPATHISED: 1
ocorrencias de UNTAMED: 1
ocorrencias de UNTAUGHT: 1
ocorrencias de UNTIL: 52
ocorrencias de UNTIMELY: 2
ocorrencias de UNTRODDEN: 1
ocorrencias de UNUSUAL: 3
ocorrencias de UNUTTERABLE: 1
ocorrencias de UNVEILED: 1
ocorrencias de UNVISITED: 1
ocorrencias de UNWEARIED: 1
ocorrencias de UNWHOLESOME: 2
ocorrencias de UNWILLING: 4
ocorrencias de UNWILLINGLY: 1
ocorrencias de UNWILLINGNESS: 1
ocorrencias de UNWORTHINESS: 1
ocorrencias de UNWORTHY: 2
ocorrencias de UP: 73
ocorrencias de UPDATED: 2
ocorrencias de UPON: 128
ocorrencias de UPRIGHT: 2
ocorrencias de URGED: 12
ocorrencias de URI: 1
ocorrencias de US: 61
ocorrencias de USAGE: 1
ocorrencias de USE: 22
ocorrencias de USED: 6
ocorrencias de USEFUL: 4
ocorrencias de USEFULNESS: 2
ocorrencias de USELESS: 9
ocorrencias de USER: 3
ocorrencias de USES: 3
ocorrencias de USING: 5
ocorrencias de USUAL: 5
ocorrencias de USUALLY: 2
ocorrencias de UT: 1
ocorrencias de UTENSILS: 2
ocorrencias de UTF: 1
ocorrencias de UTILITY: 3
ocorrencias de UTMOST: 6
ocorrencias de UTTER: 11
ocorrencias de UTTERANCE: 3
ocorrencias de UTTERED: 9
ocorrencias de UTTERING: 2
ocorrencias de UTTERLY: 11
ocorrencias de VACANCY: 2
ocorrencias de VACANT: 1
ocorrencias de VACILLATING: 1
ocorrencias de VAGABOND: 1
ocorrencias de VAGRANTS: 1
ocorrencias de VAIN: 13
ocorrencias de VAINLY: 4
ocorrencias de VALAIS: 1
ocorrencias de VALE: 1
ocorrencias de VALES: 1
ocorrencias de VALLEY: 9
ocorrencias de VALLEYS: 1
ocorrencias de VALUABLE: 3
ocorrencias de VALUE: 3
ocorrencias de VALUED: 3
ocorrencias de VAMPIRE: 1
ocorrencias de VANILLA: 2
ocorrencias de VANISH: 4
ocorrencias de VANISHED: 6
ocorrencias de VANQUISHED: 1
ocorrencias de VARIABLE: 1
ocorrencias de VARIED: 3
ocorrencias de VARIEGATED: 1
ocorrencias de VARIETY: 4
ocorrencias de VARIOUS: 27
ocorrencias de VAST: 11
ocorrencias de VAUD: 1
ocorrencias de VAULTS: 1
ocorrencias de VE: 4
ocorrencias de VEGETABLES: 3
ocorrencias de VEHEMENT: 1
ocorrencias de VEHICLE: 1
ocorrencias de VEIL: 3
ocorrencias de VEILED: 1
ocorrencias de VEINS: 4
ocorrencias de VENERABLE: 4
ocorrencias de VENGEANCE: 21
ocorrencias de VENOM: 1
ocorrencias de VENT: 2
ocorrencias de VENTING: 1
ocorrencias de VENTURE: 1
ocorrencias de VENTURED: 3
ocorrencias de VENTURES: 1
ocorrencias de VERDANT: 2
ocorrencias de VERDURE: 2
ocorrencias de VERGE: 1
ocorrencias de VERSION: 3
ocorrencias de VERY: 76
ocorrencias de VESSEL: 17
ocorrencias de VESSELS: 3
ocorrencias de VESTIGE: 1
ocorrencias de VEXATIONS: 1
ocorrencias de VIANDS: 1
ocorrencias de VICAR: 1
ocorrencias de VICE: 8
ocorrencias de VICES: 2
ocorrencias de VICINITY: 1
ocorrencias de VICIOUS: 3
ocorrencias de VICTIM: 16
ocorrencias de VICTIMS: 4
ocorrencias de VICTOR: 28
ocorrencias de VICTORIOUS: 1
ocorrencias de VICTORY: 1
ocorrencias de VIEW: 15
ocorrencias de VIEWED: 5
ocorrencias de VIEWING: 1
ocorrencias de VIEWS: 3
ocorrencias de VIGILANCE: 1
ocorrencias de VIGOROUS: 1
ocorrencias de VIGOUR: 2
ocorrencias de VILE: 1
ocorrencias de VILLA: 2
ocorrencias de VILLAGE: 12
ocorrencias de VILLAGERS: 3
ocorrencias de VILLAIN: 2
ocorrencias de VILLAINS: 1
ocorrencias de VINES: 4
ocorrencias de VINEYARDS: 1
ocorrencias de VINTAGE: 2
ocorrencias de VIOLATES: 1
ocorrencias de VIOLENCE: 10
ocorrencias de VIOLENT: 8
ocorrencias de VIOLENTLY: 6
ocorrencias de VIRTUE: 12
ocorrencias de VIRTUES: 8
ocorrencias de VIRTUOUS: 4
ocorrencias de VIRUS: 1
ocorrencias de VISAGE: 2
ocorrencias de VISIBLE: 6
ocorrencias de VISION: 3
ocorrencias de VISIONS: 5
ocorrencias de VISIT: 20
ocorrencias de VISITED: 17
ocorrencias de VISITINGS: 1
ocorrencias de VISITOR: 1
ocorrencias de VISITS: 4
ocorrencias de VITAL: 1
ocorrencias de VIVACITY: 3
ocorrencias de VIVID: 3
ocorrencias de VOICE: 46
ocorrencias de VOICELESS: 1
ocorrencias de VOICES: 4
ocorrencias de VOID: 3
ocorrencias de VOLCANO: 1
ocorrencias de VOLNEY: 1
ocorrencias de VOLUME: 4
ocorrencias de VOLUMES: 2
ocorrencias de VOLUNTARILY: 1
ocorrencias de VOLUNTARY: 2
ocorrencias de VOLUNTEER: 1
ocorrencias de VOLUNTEERS: 6
ocorrencias de VOW: 4
ocorrencias de VOWED: 2
ocorrencias de VOWS: 1
ocorrencias de VOYAGE: 15
ocorrencias de VOYAGES: 4
ocorrencias de VULGAR: 1
ocorrencias de VULTURE: 1
ocorrencias de W: 1
ocorrencias de WAFTED: 4
ocorrencias de WAIL: 1
ocorrencias de WAIT: 4
ocorrencias de WAITED: 8
ocorrencias de WAITING: 2
ocorrencias de WAKEFIELD: 1
ocorrencias de WAKING: 1
ocorrencias de WALDMAN: 9
ocorrencias de WALK: 6
ocorrencias de WALKED: 16
ocorrencias de WALKING: 7
ocorrencias de WALKS: 4
ocorrencias de WALL: 1
ocorrencias de WALLET: 1
ocorrencias de WALLS: 4
ocorrencias de WALTON: 8
ocorrencias de WAN: 1
ocorrencias de WAND: 1
ocorrencias de WANDER: 4
ocorrencias de WANDERED: 14
ocorrencias de WANDERER: 2
ocorrencias de WANDERING: 4
ocorrencias de WANDERINGS: 3
ocorrencias de WANT: 12
ocorrencias de WANTONLY: 2
ocorrencias de WANTONNESS: 1
ocorrencias de WANTS: 3
ocorrencias de WAR: 2
ocorrencias de WARBLING: 1
ocorrencias de WARM: 9
ocorrencias de WARMED: 5
ocorrencias de WARMER: 2
ocorrencias de WARMEST: 2
ocorrencias de WARMLY: 1
ocorrencias de WARMTH: 11
ocorrencias de WARRANT: 1
ocorrencias de WARRANTIES: 3
ocorrencias de WARRANTY: 2
ocorrencias de WARRING: 1
ocorrencias de WARS: 1
ocorrencias de WAS: 1022
ocorrencias de WASTE: 4
ocorrencias de WASTED: 3
ocorrencias de WASTING: 1
ocorrencias de WATCH: 8
ocorrencias de WATCHED: 4
ocorrencias de WATCHFUL: 4
ocorrencias de WATCHING: 13
ocorrencias de WATER: 17
ocorrencias de WATERFALLS: 1
ocorrencias de WATERS: 11
ocorrencias de WATERY: 2
ocorrencias de WAVED: 2
ocorrencias de WAVERING: 1
ocorrencias de WAVES: 14
ocorrencias de WAY: 20
ocorrencias de WAYS: 2
ocorrencias de WE: 183
ocorrencias de WEAK: 5
ocorrencias de WEAKEN: 1
ocorrencias de WEAKENED: 2
ocorrencias de WEAKNESS: 3
ocorrencias de WEALTH: 7
ocorrencias de WEAN: 1
ocorrencias de WEAPONS: 1
ocorrencias de WEAR: 1
ocorrencias de WEARIED: 1
ocorrencias de WEARILY: 1
ocorrencias de WEARING: 1
ocorrencias de WEARS: 1
ocorrencias de WEARY: 1
ocorrencias de WEARYING: 1
ocorrencias de WEATHER: 9
ocorrencias de WEB: 6
ocorrencias de WEDDING: 5
ocorrencias de WEEK: 8
ocorrencias de WEEKS: 6
ocorrencias de WEEP: 11
ocorrencias de WEEPING: 4
ocorrencias de WEEPS: 1
ocorrencias de WEIGH: 1
ocorrencias de WEIGHED: 6
ocorrencias de WEIGHS: 1
ocorrencias de WEIGHT: 7
ocorrencias de WELCOME: 7
ocorrencias de WELCOMED: 5
ocorrencias de WELFARE: 2
ocorrencias de WELL: 49
ocorrencias de WENT: 20
ocorrencias de WEPT: 16
ocorrencias de WERE: 308
ocorrencias de WERT: 2
ocorrencias de WERTER: 5
ocorrencias de WEST: 3
ocorrencias de WESTERN: 1
ocorrencias de WESTMORLAND: 2
ocorrencias de WET: 6
ocorrencias de WHALE: 3
ocorrencias de WHALER: 1
ocorrencias de WHAT: 133
ocorrencias de WHATEVER: 2
ocorrencias de WHATSOEVER: 3
ocorrencias de WHEEL: 1
ocorrencias de WHEN: 329
ocorrencias de WHENCE: 4
ocorrencias de WHENEVER: 2
ocorrencias de WHERE: 80
ocorrencias de WHEREFORE: 3
ocorrencias de WHEREVER: 2
ocorrencias de WHETHER: 15
ocorrencias de WHICH: 565
ocorrencias de WHILE: 69
ocorrencias de WHILST: 9
ocorrencias de WHINE: 1
ocorrencias de WHIRLED: 1
ocorrencias de WHIRLWIND: 1
ocorrencias de WHIRLWINDS: 2
ocorrencias de WHISPER: 2
ocorrencias de WHISPERED: 4
ocorrencias de WHISPERS: 1
ocorrencias de WHITE: 11
ocorrencias de WHITENESS: 1
ocorrencias de WHITEWASHED: 1
ocorrencias de WHITHER: 5
ocorrencias de WHO: 177
ocorrencias de WHOLE: 32
ocorrencias de WHOLESOME: 1
ocorrencias de WHOLLY: 3
ocorrencias de WHOM: 81
ocorrencias de WHOSE: 50
ocorrencias de WHY: 35
ocorrencias de WICKED: 2
ocorrencias de WICKEDNESS: 6
ocorrencias de WIDE: 8
ocorrencias de WIDER: 1
ocorrencias de WIDEST: 2
ocorrencias de WIDOW: 2
ocorrencias de WIDTH: 1
ocorrencias de WIFE: 11
ocorrencias de WILD: 12
ocorrencias de WILDEST: 3
ocorrencias de WILDNESS: 3
ocorrencias de WILDS: 3
ocorrencias de WILINESS: 1
ocorrencias de WILL: 201
ocorrencias de WILLIAM: 25
ocorrencias de WILLINGLY: 4
ocorrencias de WILLOW: 1
ocorrencias de WILLOWY: 1
ocorrencias de WILT: 1
ocorrencias de WIN: 2
ocorrencias de WIND: 27
ocorrencias de WINDING: 1
ocorrencias de WINDINGS: 3
ocorrencias de WINDOW: 10
ocorrencias de WINDOWS: 5
ocorrencias de WINDS: 8
ocorrencias de WINDSOR: 2
ocorrencias de WINE: 1
ocorrencias de WINGED: 1
ocorrencias de WINGS: 1
ocorrencias de WINNING: 1
ocorrencias de WINTER: 13
ocorrencias de WIPE: 1
ocorrencias de WIPED: 1
ocorrencias de WIPING: 1
